Data,Hora,Latitude,Longitude,Temperatura,Umidade,Precipitacao,Dia,Mes,Ano,Radiacao,Local
2009-01-01,9,-3.8666666667,-54.2333333333,22.6,96.0,0.0,1,1,2009,,placas
2009-01-01,10,-3.8666666667,-54.2333333333,22.6,96.0,0.0,1,1,2009,15.7,placas
2009-01-01,11,-3.8666666667,-54.2333333333,23.0,96.0,0.0,1,1,2009,227.4,placas
2009-01-01,12,-3.8666666667,-54.2333333333,23.8,93.0,0.0,1,1,2009,580.4,placas
2009-01-01,13,-3.8666666667,-54.2333333333,25.1,88.0,0.0,1,1,2009,759.0,placas
2009-01-01,14,-3.8666666667,-54.2333333333,25.9,86.0,0.0,1,1,2009,759.9,placas
2009-01-01,15,-3.8666666667,-54.2333333333,27.2,81.0,0.0,1,1,2009,1039.8,placas
2009-01-01,16,-3.8666666667,-54.2333333333,27.1,82.0,0.0,1,1,2009,822.0,placas
2009-01-01,17,-3.8666666667,-54.2333333333,27.5,78.0,0.0,1,1,2009,945.2,placas
2009-01-01,18,-3.8666666667,-54.2333333333,28.2,74.0,0.0,1,1,2009,1456.1,placas
2009-01-01,19,-3.8666666667,-54.2333333333,29.8,71.0,0.0,1,1,2009,1594.3,placas
2009-01-01,20,-3.8666666667,-54.2333333333,29.0,69.0,0.0,1,1,2009,1329.5,placas
2009-01-01,21,-3.8666666667,-54.2333333333,28.7,71.0,0.0,1,1,2009,827.4,placas
2009-01-01,22,-3.8666666667,-54.2333333333,26.7,85.0,0.0,1,1,2009,81.0,placas
2009-01-02,9,-3.8666666667,-54.2333333333,23.5,92.0,0.0,2,1,2009,,placas
2009-01-02,10,-3.8666666667,-54.2333333333,23.0,94.0,0.0,2,1,2009,21.5,placas
2009-01-02,11,-3.8666666667,-54.2333333333,24.0,92.0,0.0,2,1,2009,247.9,placas
2009-01-02,12,-3.8666666667,-54.2333333333,26.4,81.0,0.0,2,1,2009,906.2,placas
2009-01-02,13,-3.8666666667,-54.2333333333,28.4,74.0,0.0,2,1,2009,1864.1,placas
2009-01-02,14,-3.8666666667,-54.2333333333,27.9,71.0,0.0,2,1,2009,2024.1,placas
2009-01-02,15,-3.8666666667,-54.2333333333,30.0,68.0,0.0,2,1,2009,2077.9,placas
2009-01-02,16,-3.8666666667,-54.2333333333,29.8,65.0,0.0,2,1,2009,2295.9,placas
2009-01-02,17,-3.8666666667,-54.2333333333,29.9,65.0,0.0,2,1,2009,2413.6,placas
2009-01-02,18,-3.8666666667,-54.2333333333,31.0,60.0,0.0,2,1,2009,2822.3,placas
2009-01-02,19,-3.8666666667,-54.2333333333,31.4,56.0,0.0,2,1,2009,2346.4,placas
2009-01-02,20,-3.8666666667,-54.2333333333,31.0,57.0,0.0,2,1,2009,972.7,placas
2009-01-02,21,-3.8666666667,-54.2333333333,30.2,63.0,0.0,2,1,2009,888.3,placas
2009-01-02,22,-3.8666666667,-54.2333333333,28.2,70.0,0.0,2,1,2009,142.5,placas
2009-01-03,9,-3.8666666667,-54.2333333333,24.1,86.0,0.0,3,1,2009,,placas
2009-01-03,10,-3.8666666667,-54.2333333333,24.0,85.0,0.0,3,1,2009,1.8,placas
2009-01-03,11,-3.8666666667,-54.2333333333,24.0,88.0,0.0,3,1,2009,70.1,placas
2009-01-03,12,-3.8666666667,-54.2333333333,24.7,86.0,0.0,3,1,2009,348.1,placas
2009-01-03,13,-3.8666666667,-54.2333333333,26.1,81.0,0.0,3,1,2009,989.0,placas
2009-01-03,14,-3.8666666667,-54.2333333333,26.0,83.0,0.0,3,1,2009,933.4,placas
2009-01-03,15,-3.8666666667,-54.2333333333,25.8,84.0,0.0,3,1,2009,420.9,placas
2009-01-03,16,-3.8666666667,-54.2333333333,26.2,85.0,0.0,3,1,2009,887.2,placas
2009-01-03,17,-3.8666666667,-54.2333333333,28.9,72.0,0.0,3,1,2009,2037.0,placas
2009-01-03,18,-3.8666666667,-54.2333333333,29.9,67.0,0.0,3,1,2009,2342.7,placas
2009-01-03,19,-3.8666666667,-54.2333333333,30.6,60.0,0.0,3,1,2009,2036.4,placas
2009-01-03,20,-3.8666666667,-54.2333333333,30.5,58.0,0.0,3,1,2009,1575.1,placas
2009-01-03,21,-3.8666666667,-54.2333333333,30.0,60.0,0.0,3,1,2009,913.6,placas
2009-01-03,22,-3.8666666667,-54.2333333333,28.0,71.0,0.0,3,1,2009,150.0,placas
2009-01-04,9,-3.8666666667,-54.2333333333,22.9,95.0,1.4,4,1,2009,,placas
2009-01-04,10,-3.8666666667,-54.2333333333,22.7,95.0,0.0,4,1,2009,31.7,placas
2009-01-04,11,-3.8666666667,-54.2333333333,23.8,94.0,0.0,4,1,2009,308.0,placas
2009-01-04,12,-3.8666666667,-54.2333333333,24.8,91.0,0.0,4,1,2009,581.2,placas
2009-01-04,13,-3.8666666667,-54.2333333333,26.2,80.0,0.0,4,1,2009,882.6,placas
2009-01-04,14,-3.8666666667,-54.2333333333,29.0,72.0,0.0,4,1,2009,2353.7,placas
2009-01-04,15,-3.8666666667,-54.2333333333,29.2,70.0,0.0,4,1,2009,2535.0,placas
2009-01-04,16,-3.8666666667,-54.2333333333,30.0,64.0,0.0,4,1,2009,2101.4,placas
2009-01-04,17,-3.8666666667,-54.2333333333,26.6,83.0,0.4,4,1,2009,1140.6,placas
2009-01-04,18,-3.8666666667,-54.2333333333,29.9,73.0,0.0,4,1,2009,2123.0,placas
2009-01-04,19,-3.8666666667,-54.2333333333,29.1,75.0,0.0,4,1,2009,1314.8,placas
2009-01-04,20,-3.8666666667,-54.2333333333,28.4,77.0,0.0,4,1,2009,681.4,placas
2009-01-04,21,-3.8666666667,-54.2333333333,27.7,76.0,0.0,4,1,2009,372.9,placas
2009-01-04,22,-3.8666666667,-54.2333333333,26.9,83.0,0.0,4,1,2009,55.9,placas
2009-01-05,9,-3.8666666667,-54.2333333333,22.4,95.0,0.0,5,1,2009,,placas
2009-01-05,10,-3.8666666667,-54.2333333333,22.3,96.0,0.0,5,1,2009,25.0,placas
2009-01-05,11,-3.8666666667,-54.2333333333,23.3,96.0,0.0,5,1,2009,376.3,placas
2009-01-05,12,-3.8666666667,-54.2333333333,26.4,80.0,0.0,5,1,2009,1373.3,placas
2009-01-05,13,-3.8666666667,-54.2333333333,28.3,72.0,0.0,5,1,2009,1951.7,placas
2009-01-05,14,-3.8666666667,-54.2333333333,29.4,73.0,0.0,5,1,2009,2766.6,placas
2009-01-05,15,-3.8666666667,-54.2333333333,29.9,68.0,0.0,5,1,2009,3027.8,placas
2009-01-05,16,-3.8666666667,-54.2333333333,31.0,62.0,0.0,5,1,2009,3593.5,placas
2009-01-05,17,-3.8666666667,-54.2333333333,30.7,63.0,0.0,5,1,2009,2726.2,placas
2009-01-05,18,-3.8666666667,-54.2333333333,32.1,55.0,0.0,5,1,2009,3087.1,placas
2009-01-05,19,-3.8666666667,-54.2333333333,31.1,59.0,0.0,5,1,2009,2293.3,placas
2009-01-05,20,-3.8666666667,-54.2333333333,30.7,61.0,0.0,5,1,2009,728.9,placas
2009-01-05,21,-3.8666666667,-54.2333333333,29.6,68.0,0.0,5,1,2009,136.1,placas
2009-01-05,22,-3.8666666667,-54.2333333333,28.4,75.0,0.0,5,1,2009,32.8,placas
2009-01-06,9,-3.8666666667,-54.2333333333,23.2,95.0,0.0,6,1,2009,,placas
2009-01-06,10,-3.8666666667,-54.2333333333,23.1,94.0,0.0,6,1,2009,28.7,placas
2009-01-06,11,-3.8666666667,-54.2333333333,23.8,95.0,0.0,6,1,2009,187.6,placas
2009-01-06,12,-3.8666666667,-54.2333333333,24.9,91.0,0.0,6,1,2009,690.8,placas
2009-01-06,13,-3.8666666667,-54.2333333333,27.3,81.0,0.0,6,1,2009,1893.9,placas
2009-01-06,14,-3.8666666667,-54.2333333333,28.7,74.0,0.0,6,1,2009,1445.0,placas
2009-01-06,15,-3.8666666667,-54.2333333333,30.7,66.0,0.0,6,1,2009,1904.8,placas
2009-01-06,16,-3.8666666667,-54.2333333333,31.9,54.0,0.0,6,1,2009,2680.5,placas
2009-01-06,17,-3.8666666667,-54.2333333333,30.9,59.0,0.0,6,1,2009,2533.9,placas
2009-01-06,18,-3.8666666667,-54.2333333333,32.2,56.0,0.0,6,1,2009,2289.7,placas
2009-01-06,19,-3.8666666667,-54.2333333333,31.4,63.0,0.0,6,1,2009,1543.1,placas
2009-01-06,20,-3.8666666667,-54.2333333333,29.2,67.0,0.0,6,1,2009,741.7,placas
2009-01-06,21,-3.8666666667,-54.2333333333,29.1,71.0,0.0,6,1,2009,596.1,placas
2009-01-06,22,-3.8666666667,-54.2333333333,27.5,75.0,0.0,6,1,2009,97.8,placas
2009-01-07,9,-3.8666666667,-54.2333333333,23.7,95.0,9.8,7,1,2009,,placas
2009-01-07,10,-3.8666666667,-54.2333333333,23.7,94.0,1.6,7,1,2009,5.7,placas
2009-01-07,11,-3.8666666667,-54.2333333333,23.8,93.0,0.6,7,1,2009,144.2,placas
2009-01-07,12,-3.8666666667,-54.2333333333,26.3,87.0,0.2,7,1,2009,1152.5,placas
2009-01-07,13,-3.8666666667,-54.2333333333,26.7,82.0,0.0,7,1,2009,1093.5,placas
2009-01-07,14,-3.8666666667,-54.2333333333,27.6,76.0,0.0,7,1,2009,1762.1,placas
2009-01-07,15,-3.8666666667,-54.2333333333,29.6,72.0,0.0,7,1,2009,1836.1,placas
2009-01-07,16,-3.8666666667,-54.2333333333,30.0,69.0,0.0,7,1,2009,1831.6,placas
2009-01-07,17,-3.8666666667,-54.2333333333,30.6,67.0,0.0,7,1,2009,2235.3,placas
2009-01-07,18,-3.8666666667,-54.2333333333,29.4,72.0,0.0,7,1,2009,2069.8,placas
2009-01-07,19,-3.8666666667,-54.2333333333,27.8,80.0,0.0,7,1,2009,1089.0,placas
2009-01-07,20,-3.8666666667,-54.2333333333,23.1,93.0,19.0,7,1,2009,82.8,placas
2009-01-07,21,-3.8666666667,-54.2333333333,23.3,93.0,1.8,7,1,2009,85.0,placas
2009-01-07,22,-3.8666666667,-54.2333333333,23.2,94.0,0.0,7,1,2009,19.5,placas
2009-01-08,9,-3.8666666667,-54.2333333333,22.9,93.0,0.0,8,1,2009,,placas
2009-01-08,10,-3.8666666667,-54.2333333333,22.9,93.0,0.0,8,1,2009,8.4,placas
2009-01-08,11,-3.8666666667,-54.2333333333,23.6,91.0,0.2,8,1,2009,227.2,placas
2009-01-08,12,-3.8666666667,-54.2333333333,24.4,87.0,0.0,8,1,2009,556.3,placas
2009-01-08,13,-3.8666666667,-54.2333333333,24.9,84.0,0.0,8,1,2009,882.6,placas
2009-01-08,14,-3.8666666667,-54.2333333333,25.8,80.0,0.0,8,1,2009,1471.2,placas
2009-01-08,15,-3.8666666667,-54.2333333333,26.3,78.0,0.0,8,1,2009,1243.8,placas
2009-01-08,16,-3.8666666667,-54.2333333333,26.8,78.0,0.0,8,1,2009,1291.0,placas
2009-01-08,17,-3.8666666667,-54.2333333333,28.1,71.0,0.0,8,1,2009,1630.1,placas
2009-01-08,18,-3.8666666667,-54.2333333333,29.7,66.0,0.0,8,1,2009,1975.1,placas
2009-01-08,19,-3.8666666667,-54.2333333333,28.9,68.0,0.0,8,1,2009,1234.4,placas
2009-01-08,20,-3.8666666667,-54.2333333333,28.2,72.0,0.0,8,1,2009,702.6,placas
2009-01-08,21,-3.8666666667,-54.2333333333,27.7,73.0,0.0,8,1,2009,461.4,placas
2009-01-08,22,-3.8666666667,-54.2333333333,26.4,82.0,0.0,8,1,2009,76.7,placas
2009-01-09,9,-3.8666666667,-54.2333333333,23.5,91.0,0.0,9,1,2009,,placas
2009-01-09,10,-3.8666666667,-54.2333333333,23.5,92.0,0.0,9,1,2009,24.0,placas
2009-01-09,11,-3.8666666667,-54.2333333333,24.6,88.0,0.0,9,1,2009,323.0,placas
2009-01-09,12,-3.8666666667,-54.2333333333,26.7,78.0,0.0,9,1,2009,1181.3,placas
2009-01-09,13,-3.8666666667,-54.2333333333,28.5,71.0,0.0,9,1,2009,2482.0,placas
2009-01-09,14,-3.8666666667,-54.2333333333,29.9,65.0,0.0,9,1,2009,2942.4,placas
2009-01-09,15,-3.8666666667,-54.2333333333,31.0,60.0,0.0,9,1,2009,3145.8,placas
2009-01-09,16,-3.8666666667,-54.2333333333,30.3,63.0,0.0,9,1,2009,3304.4,placas
2009-01-09,17,-3.8666666667,-54.2333333333,30.8,60.0,0.0,9,1,2009,2767.1,placas
2009-01-09,18,-3.8666666667,-54.2333333333,27.4,83.0,1.6,9,1,2009,880.3,placas
2009-01-09,19,-3.8666666667,-54.2333333333,26.7,77.0,0.0,9,1,2009,387.4,placas
2009-01-09,20,-3.8666666667,-54.2333333333,23.7,91.0,9.0,9,1,2009,135.4,placas
2009-01-09,21,-3.8666666667,-54.2333333333,24.3,89.0,0.0,9,1,2009,283.6,placas
2009-01-09,22,-3.8666666667,-54.2333333333,24.3,91.0,0.0,9,1,2009,110.3,placas
2009-01-10,9,-3.8666666667,-54.2333333333,21.9,96.0,0.0,10,1,2009,,placas
2009-01-10,10,-3.8666666667,-54.2333333333,22.0,96.0,0.0,10,1,2009,23.9,placas
2009-01-10,11,-3.8666666667,-54.2333333333,24.2,90.0,0.0,10,1,2009,541.2,placas
2009-01-10,12,-3.8666666667,-54.2333333333,25.1,87.0,0.0,10,1,2009,748.3,placas
2009-01-10,13,-3.8666666667,-54.2333333333,26.1,82.0,0.0,10,1,2009,1149.1,placas
2009-01-10,14,-3.8666666667,-54.2333333333,27.2,76.0,0.0,10,1,2009,1549.7,placas
2009-01-10,15,-3.8666666667,-54.2333333333,29.3,71.0,0.0,10,1,2009,2104.5,placas
2009-01-10,16,-3.8666666667,-54.2333333333,29.6,65.0,0.0,10,1,2009,2127.5,placas
2009-01-10,17,-3.8666666667,-54.2333333333,28.4,73.0,0.8,10,1,2009,2558.8,placas
2009-01-10,18,-3.8666666667,-54.2333333333,26.8,84.0,3.0,10,1,2009,2750.7,placas
2009-01-10,19,-3.8666666667,-54.2333333333,30.1,71.0,1.4,10,1,2009,2114.6,placas
2009-01-10,20,-3.8666666667,-54.2333333333,29.8,70.0,0.0,10,1,2009,1709.8,placas
2009-01-10,21,-3.8666666667,-54.2333333333,28.3,73.0,0.6,10,1,2009,393.7,placas
2009-01-10,22,-3.8666666667,-54.2333333333,27.0,81.0,0.0,10,1,2009,168.4,placas
2009-01-11,9,-3.8666666667,-54.2333333333,23.4,94.0,0.0,11,1,2009,,placas
2009-01-11,10,-3.8666666667,-54.2333333333,23.4,93.0,0.0,11,1,2009,32.4,placas
2009-01-11,11,-3.8666666667,-54.2333333333,25.2,82.0,0.0,11,1,2009,577.2,placas
2009-01-11,12,-3.8666666667,-54.2333333333,25.7,81.0,0.0,11,1,2009,845.4,placas
2009-01-11,13,-3.8666666667,-54.2333333333,26.5,76.0,0.0,11,1,2009,1251.4,placas
2009-01-11,14,-3.8666666667,-54.2333333333,27.6,73.0,0.0,11,1,2009,2094.4,placas
2009-01-11,15,-3.8666666667,-54.2333333333,29.2,66.0,0.0,11,1,2009,2077.8,placas
2009-01-11,16,-3.8666666667,-54.2333333333,29.0,65.0,0.0,11,1,2009,1994.7,placas
2009-01-11,17,-3.8666666667,-54.2333333333,29.3,66.0,0.0,11,1,2009,2378.3,placas
2009-01-11,18,-3.8666666667,-54.2333333333,30.8,60.0,0.0,11,1,2009,2364.8,placas
2009-01-11,19,-3.8666666667,-54.2333333333,30.6,63.0,0.0,11,1,2009,2265.3,placas
2009-01-11,20,-3.8666666667,-54.2333333333,29.6,65.0,0.0,11,1,2009,1603.9,placas
2009-01-11,21,-3.8666666667,-54.2333333333,27.8,66.0,0.0,11,1,2009,918.2,placas
2009-01-11,22,-3.8666666667,-54.2333333333,25.8,74.0,0.0,11,1,2009,142.3,placas
2009-01-12,9,-3.8666666667,-54.2333333333,23.0,91.0,0.0,12,1,2009,,placas
2009-01-12,10,-3.8666666667,-54.2333333333,23.0,91.0,0.0,12,1,2009,21.4,placas
2009-01-12,11,-3.8666666667,-54.2333333333,24.2,86.0,0.0,12,1,2009,565.9,placas
2009-01-12,12,-3.8666666667,-54.2333333333,26.6,76.0,0.0,12,1,2009,1185.1,placas
2009-01-12,13,-3.8666666667,-54.2333333333,28.0,69.0,0.0,12,1,2009,2286.8,placas
2009-01-12,14,-3.8666666667,-54.2333333333,29.4,64.0,0.0,12,1,2009,3030.8,placas
2009-01-12,15,-3.8666666667,-54.2333333333,30.3,56.0,0.0,12,1,2009,3368.8,placas
2009-01-12,16,-3.8666666667,-54.2333333333,30.8,55.0,0.0,12,1,2009,3592.7,placas
2009-01-12,17,-3.8666666667,-54.2333333333,31.5,52.0,0.0,12,1,2009,3372.5,placas
2009-01-12,18,-3.8666666667,-54.2333333333,31.1,53.0,0.0,12,1,2009,2658.7,placas
2009-01-12,19,-3.8666666667,-54.2333333333,31.8,51.0,0.0,12,1,2009,2617.9,placas
2009-01-12,20,-3.8666666667,-54.2333333333,31.6,51.0,0.0,12,1,2009,1707.9,placas
2009-01-12,21,-3.8666666667,-54.2333333333,30.8,56.0,0.0,12,1,2009,942.4,placas
2009-01-12,22,-3.8666666667,-54.2333333333,28.9,67.0,0.0,12,1,2009,170.4,placas
2009-01-13,9,-3.8666666667,-54.2333333333,22.4,95.0,0.0,13,1,2009,,placas
2009-01-13,10,-3.8666666667,-54.2333333333,22.7,94.0,0.0,13,1,2009,19.8,placas
2009-01-13,11,-3.8666666667,-54.2333333333,25.3,85.0,0.0,13,1,2009,497.4,placas
2009-01-13,12,-3.8666666667,-54.2333333333,27.3,77.0,0.0,13,1,2009,1374.0,placas
2009-01-13,13,-3.8666666667,-54.2333333333,27.5,72.0,0.0,13,1,2009,1293.0,placas
2009-01-13,14,-3.8666666667,-54.2333333333,28.5,71.0,0.0,13,1,2009,1381.0,placas
2009-01-13,15,-3.8666666667,-54.2333333333,29.4,64.0,0.0,13,1,2009,3059.5,placas
2009-01-13,16,-3.8666666667,-54.2333333333,28.9,68.0,0.0,13,1,2009,2495.2,placas
2009-01-13,17,-3.8666666667,-54.2333333333,30.3,65.0,0.0,13,1,2009,2032.0,placas
2009-01-13,18,-3.8666666667,-54.2333333333,31.7,55.0,0.0,13,1,2009,3151.2,placas
2009-01-13,19,-3.8666666667,-54.2333333333,32.3,52.0,0.0,13,1,2009,2543.6,placas
2009-01-13,20,-3.8666666667,-54.2333333333,26.3,82.0,1.2,13,1,2009,1361.5,placas
2009-01-13,21,-3.8666666667,-54.2333333333,26.0,82.0,0.0,13,1,2009,534.0,placas
2009-01-13,22,-3.8666666667,-54.2333333333,25.7,84.0,0.0,13,1,2009,75.9,placas
2009-01-14,9,-3.8666666667,-54.2333333333,22.8,95.0,0.0,14,1,2009,,placas
2009-01-14,10,-3.8666666667,-54.2333333333,22.5,96.0,0.0,14,1,2009,34.4,placas
2009-01-14,11,-3.8666666667,-54.2333333333,23.0,96.0,0.0,14,1,2009,339.7,placas
2009-01-14,12,-3.8666666667,-54.2333333333,25.3,87.0,0.0,14,1,2009,1023.8,placas
2009-01-14,13,-3.8666666667,-54.2333333333,27.8,73.0,0.0,14,1,2009,1951.8,placas
2009-01-14,14,-3.8666666667,-54.2333333333,29.1,67.0,0.0,14,1,2009,1917.7,placas
2009-01-14,15,-3.8666666667,-54.2333333333,29.7,64.0,0.0,14,1,2009,2136.9,placas
2009-01-14,16,-3.8666666667,-54.2333333333,30.0,64.0,0.0,14,1,2009,2915.1,placas
2009-01-14,17,-3.8666666667,-54.2333333333,31.1,60.0,3.0,14,1,2009,2581.6,placas
2009-01-14,18,-3.8666666667,-54.2333333333,31.8,59.0,0.0,14,1,2009,2717.2,placas
2009-01-14,19,-3.8666666667,-54.2333333333,31.6,56.0,0.0,14,1,2009,2338.9,placas
2009-01-14,20,-3.8666666667,-54.2333333333,32.6,55.0,0.0,14,1,2009,1498.2,placas
2009-01-14,21,-3.8666666667,-54.2333333333,31.2,61.0,0.0,14,1,2009,845.9,placas
2009-01-14,22,-3.8666666667,-54.2333333333,22.4,93.0,9.4,14,1,2009,189.3,placas
2009-01-15,9,-3.8666666667,-54.2333333333,21.5,95.0,0.0,15,1,2009,,placas
2009-01-15,10,-3.8666666667,-54.2333333333,21.5,95.0,0.0,15,1,2009,21.5,placas
2009-01-15,11,-3.8666666667,-54.2333333333,23.1,92.0,0.0,15,1,2009,376.7,placas
2009-01-15,12,-3.8666666667,-54.2333333333,26.2,79.0,0.0,15,1,2009,1475.6,placas
2009-01-15,13,-3.8666666667,-54.2333333333,26.8,76.0,0.0,15,1,2009,1358.9,placas
2009-01-15,14,-3.8666666667,-54.2333333333,27.5,75.0,0.0,15,1,2009,1118.6,placas
2009-01-15,15,-3.8666666667,-54.2333333333,29.0,69.0,0.0,15,1,2009,2187.7,placas
2009-01-15,16,-3.8666666667,-54.2333333333,29.5,62.0,0.0,15,1,2009,2640.6,placas
2009-01-15,17,-3.8666666667,-54.2333333333,29.6,65.0,0.2,15,1,2009,2195.4,placas
2009-01-15,18,-3.8666666667,-54.2333333333,31.4,53.0,0.2,15,1,2009,2737.9,placas
2009-01-15,19,-3.8666666667,-54.2333333333,27.6,71.0,1.2,15,1,2009,2154.5,placas
2009-01-15,20,-3.8666666667,-54.2333333333,28.6,71.0,0.0,15,1,2009,1614.1,placas
2009-01-15,21,-3.8666666667,-54.2333333333,28.9,68.0,0.0,15,1,2009,1025.7,placas
2009-01-15,22,-3.8666666667,-54.2333333333,24.6,83.0,0.0,15,1,2009,288.5,placas
2009-01-16,9,-3.8666666667,-54.2333333333,23.0,93.0,0.0,16,1,2009,,placas
2009-01-16,10,-3.8666666667,-54.2333333333,23.0,92.0,0.0,16,1,2009,20.4,placas
2009-01-16,11,-3.8666666667,-54.2333333333,24.4,87.0,0.0,16,1,2009,483.1,placas
2009-01-16,12,-3.8666666667,-54.2333333333,24.5,87.0,0.0,16,1,2009,521.1,placas
2009-01-16,13,-3.8666666667,-54.2333333333,26.4,79.0,0.0,16,1,2009,1038.4,placas
2009-01-16,14,-3.8666666667,-54.2333333333,27.6,75.0,0.0,16,1,2009,1645.2,placas
2009-01-16,15,-3.8666666667,-54.2333333333,26.6,76.0,0.0,16,1,2009,1958.4,placas
2009-01-16,16,-3.8666666667,-54.2333333333,25.0,86.0,0.8,16,1,2009,953.8,placas
2009-01-16,17,-3.8666666667,-54.2333333333,26.2,81.0,0.0,16,1,2009,1030.1,placas
2009-01-16,18,-3.8666666667,-54.2333333333,28.8,64.0,0.0,16,1,2009,3025.8,placas
2009-01-16,19,-3.8666666667,-54.2333333333,29.1,66.0,0.0,16,1,2009,1960.6,placas
2009-01-16,20,-3.8666666667,-54.2333333333,29.8,65.0,0.0,16,1,2009,1211.7,placas
2009-01-16,21,-3.8666666667,-54.2333333333,29.1,66.0,0.0,16,1,2009,866.0,placas
2009-01-16,22,-3.8666666667,-54.2333333333,27.3,76.0,0.0,16,1,2009,100.0,placas
2009-01-17,9,-3.8666666667,-54.2333333333,23.3,94.0,2.4,17,1,2009,,placas
2009-01-17,10,-3.8666666667,-54.2333333333,22.8,94.0,2.2,17,1,2009,,placas
2009-01-17,11,-3.8666666667,-54.2333333333,22.6,94.0,2.2,17,1,2009,69.9,placas
2009-01-17,12,-3.8666666667,-54.2333333333,23.6,90.0,0.2,17,1,2009,509.4,placas
2009-01-17,13,-3.8666666667,-54.2333333333,24.7,87.0,0.0,17,1,2009,874.6,placas
2009-01-17,14,-3.8666666667,-54.2333333333,25.6,82.0,0.0,17,1,2009,844.6,placas
2009-01-17,15,-3.8666666667,-54.2333333333,26.9,76.0,0.0,17,1,2009,1498.5,placas
2009-01-17,16,-3.8666666667,-54.2333333333,28.8,69.0,0.0,17,1,2009,3237.8,placas
2009-01-17,17,-3.8666666667,-54.2333333333,29.2,68.0,0.0,17,1,2009,2745.1,placas
2009-01-17,18,-3.8666666667,-54.2333333333,30.7,60.0,0.0,17,1,2009,3088.5,placas
2009-01-17,19,-3.8666666667,-54.2333333333,29.8,64.0,0.0,17,1,2009,2146.7,placas
2009-01-17,20,-3.8666666667,-54.2333333333,29.2,72.0,0.0,17,1,2009,1325.3,placas
2009-01-17,21,-3.8666666667,-54.2333333333,28.7,73.0,0.0,17,1,2009,852.1,placas
2009-01-17,22,-3.8666666667,-54.2333333333,27.5,82.0,0.0,17,1,2009,89.0,placas
2009-01-18,9,-3.8666666667,-54.2333333333,22.4,94.0,1.4,18,1,2009,,placas
2009-01-18,10,-3.8666666667,-54.2333333333,22.6,94.0,1.4,18,1,2009,22.2,placas
2009-01-18,11,-3.8666666667,-54.2333333333,22.8,93.0,0.2,18,1,2009,114.5,placas
2009-01-18,12,-3.8666666667,-54.2333333333,24.9,80.0,0.0,18,1,2009,1133.3,placas
2009-01-18,13,-3.8666666667,-54.2333333333,27.2,74.0,0.0,18,1,2009,2101.0,placas
2009-01-18,14,-3.8666666667,-54.2333333333,27.2,75.0,0.0,18,1,2009,1124.6,placas
2009-01-18,15,-3.8666666667,-54.2333333333,29.4,67.0,0.0,18,1,2009,2608.3,placas
2009-01-18,16,-3.8666666667,-54.2333333333,29.3,66.0,0.0,18,1,2009,2063.6,placas
2009-01-18,17,-3.8666666667,-54.2333333333,30.9,63.0,0.0,18,1,2009,3379.4,placas
2009-01-18,18,-3.8666666667,-54.2333333333,31.2,63.0,0.0,18,1,2009,2144.2,placas
2009-01-18,19,-3.8666666667,-54.2333333333,25.6,89.0,1.4,18,1,2009,1587.2,placas
2009-01-18,20,-3.8666666667,-54.2333333333,27.6,81.0,0.2,18,1,2009,1367.9,placas
2009-01-18,21,-3.8666666667,-54.2333333333,27.5,77.0,0.0,18,1,2009,500.8,placas
2009-01-18,22,-3.8666666667,-54.2333333333,26.4,85.0,0.0,18,1,2009,147.8,placas
2009-01-19,9,-3.8666666667,-54.2333333333,23.6,95.0,0.0,19,1,2009,,placas
2009-01-19,10,-3.8666666667,-54.2333333333,23.8,95.0,0.0,19,1,2009,10.0,placas
2009-01-19,11,-3.8666666667,-54.2333333333,24.3,93.0,0.0,19,1,2009,182.8,placas
2009-01-19,12,-3.8666666667,-54.2333333333,22.2,91.0,3.2,19,1,2009,71.3,placas
2009-01-19,13,-3.8666666667,-54.2333333333,22.8,92.0,0.6,19,1,2009,213.5,placas
2009-01-19,14,-3.8666666667,-54.2333333333,24.7,85.0,0.2,19,1,2009,1183.8,placas
2009-01-19,15,-3.8666666667,-54.2333333333,25.4,79.0,0.0,19,1,2009,1282.9,placas
2009-01-19,16,-3.8666666667,-54.2333333333,26.3,75.0,0.0,19,1,2009,1923.1,placas
2009-01-19,17,-3.8666666667,-54.2333333333,27.2,70.0,0.0,19,1,2009,2380.6,placas
2009-01-19,18,-3.8666666667,-54.2333333333,27.6,69.0,0.0,19,1,2009,2186.7,placas
2009-01-19,19,-3.8666666667,-54.2333333333,27.9,68.0,0.0,19,1,2009,2007.8,placas
2009-01-19,20,-3.8666666667,-54.2333333333,28.4,65.0,0.0,19,1,2009,1428.0,placas
2009-01-19,21,-3.8666666667,-54.2333333333,28.4,65.0,0.0,19,1,2009,1042.6,placas
2009-01-19,22,-3.8666666667,-54.2333333333,26.4,79.0,0.0,19,1,2009,169.2,placas
2009-01-20,9,-3.8666666667,-54.2333333333,23.1,94.0,0.0,20,1,2009,,placas
2009-01-20,10,-3.8666666667,-54.2333333333,23.1,94.0,0.0,20,1,2009,12.9,placas
2009-01-20,11,-3.8666666667,-54.2333333333,23.8,91.0,0.0,20,1,2009,296.6,placas
2009-01-20,12,-3.8666666667,-54.2333333333,25.6,84.0,0.0,20,1,2009,679.8,placas
2009-01-20,13,-3.8666666667,-54.2333333333,24.2,86.0,1.2,20,1,2009,579.3,placas
